19.2801248,-99.0753754
19.280442,-99.0752156
19.2807301,-99.0749161
19.2803383,-99.0741714
19.2798798,-99.0739991
19.2796038,-99.0741119
19.279359,-99.0744745
19.279128,-99.0746882
19.2788619,-99.0750787
19.2785518,-99.0752691
19.2782589,-99.0755516
19.277932,-99.0756962
19.2776413,-99.0758557
19.2773353,-99.0761911
19.2769986,-99.0763798
19.2767191,-99.0765834
19.2763964,-99.0767894
19.2761118,-99.0769736
19.2757591,-99.0771411
19.275451,-99.0774475
19.2751552,-99.0776158
19.2748432,-99.0777548
19.2745236,-99.077916
19.2741966,-99.0781991
19.2738739,-99.078351
19.2728576,-99.077624
19.2729855,-99.0772721
19.2732885,-99.0769224
19.2736419,-99.0768663
19.2738218,-99.0787636
19.2741488,-99.0792219
19.2744156,-99.079125
19.2746468,-99.0786871
19.2748653,-99.0784484
19.2751095,-99.0782392
19.275389,-99.0779018
19.2757169,-99.0776105
19.2760236,-99.0774687
19.2763456,-99.0771893
19.2766346,-99.0770338
19.2769302,-99.0769003
19.2772392,-99.0765839
19.2775474,-99.0764081
19.2778698,-99.0762561
19.2781725,-99.0759782
19.2784553,-99.0758136
19.2787623,-99.0756445
19.2790796,-99.0753454
19.2793846,-99.0751911
19.2797211,-99.0749278
19.2800381,-99.0747884
19.2803477,-99.0746124
19.2811114,-99.0752961
19.2810722,-99.0757367
19.2807855,-99.0759715
19.2804729,-99.0762942
19.2801179,-99.0764035
19.2798186,-99.0765101
19.2795107,-99.0768387
19.2792099,-99.0770099
19.2788829,-99.0771724
19.2785776,-99.077327
19.2782669,-99.0776411
19.277958,-99.0777898
19.2776792,-99.0779483
19.2773838,-99.0782638
19.277086,-99.0784088
19.2767738,-99.0785652
19.2764214,-99.0788631
19.2761249,-99.0790255
19.2758211,-99.0791762
19.2755283,-99.0794988
19.2752221,-99.0796508
19.2748885,-99.0798025
19.2745647,-99.0800996
19.2742692,-99.0802643
19.2745053,-99.0812773
19.2748643,-99.0814035
19.2751565,-99.0811735
19.275437,-99.0809794
19.2757194,-99.0806357
19.276031,-99.0804793
19.2763435,-99.0802064
19.2766464,-99.0800673
19.2769217,-99.0798004
19.2772491,-99.0796594
19.2775652,-99.0793882
19.2778597,-99.0792373
19.2781709,-99.0789738
19.2784606,-99.0788505
19.2787763,-99.0785449
19.2790699,-99.0784206
19.2793994,-99.0781329
19.2797057,-99.0779964
19.2800263,-99.0777295
19.2803155,-99.0775653
19.2806217,-99.077423
19.2809104,-99.077136
19.2812252,-99.0769844
19.2819324,-99.0778177
19.2818546,-99.0780696
19.2815873,-99.0784689
19.2812528,-99.0786106
19.2809286,-99.0787225
19.2805732,-99.0788595
19.280248,-99.0791595
19.279987,-99.0793416
19.2796694,-99.0795242
19.2793605,-99.0796964
19.2790335,-99.0800582
19.2787389,-99.0802129
19.2784358,-99.0803758
19.2781445,-99.0805235
19.2778298,-99.080884
19.2775341,-99.0810743
19.2772248,-99.0812293
19.2769198,-99.081403
19.2765711,-99.0815756
19.27626,-99.0817421
19.2759644,-99.0821093
19.2756249,-99.0822857
19.2753269,-99.0824575
19.275357,-99.0835065
19.2757294,-99.0837469
19.2760431,-99.0836138
19.2763158,-99.0834006
19.2765925,-99.0831697
19.2768689,-99.0827849
19.277188,-99.082622
19.2774567,-99.0824636
19.2777754,-99.0821752
19.2780682,-99.0820203
19.2783804,-99.0817455
19.2786937,-99.081631
19.2789878,-99.0813792
19.2793074,-99.0812348
19.2796208,-99.0809313
19.2799134,-99.0807966
19.2802157,-99.0805322
19.2805344,-99.0804019
19.2808521,-99.0801221
19.2811445,-99.0799879
19.2814654,-99.0796944
19.2817886,-99.0795623
19.2820911,-99.0792756
19.2771312,-99.0754957
19.2768023,-99.0753734
19.2765024,-99.0755014
19.276244,-99.0758905
19.2759657,-99.0760889
19.2756836,-99.0762805
19.275382,-99.0765677
19.2750452,-99.0766999
19.2747396,-99.077023
19.2744392,-99.0771769
19.2741324,-99.0773441
19.273824,-99.0775125
19.2734782,-99.0778431
